"GA1_TID_TABLE_ID","GA1_CDE_FKEY1","GA1_CDE_FKEY2","GA1_IND_ACTIVE","GA1_IND_MAY_DEACT","GA1_TSP_REC_CREATE","GA1_TSP_REC_UPDATE","GA1_UID_REC_CREATE","GA1_UID_REC_UPDATE","GA1_AMT_AMOUNT1","GA1_CDE_FKEY3","GA1_CDE_FKEY4","GA1_CDE_FKEY5","GA1_CDE_FKEY6"
"ONB","BCERT","4M   ","N","Y","2014-04-14 12:21:05","2014-04-14 12:21:05","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","5M   ","N","Y","2014-04-14 12:21:35","2014-04-14 12:21:35","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","6M   ","N","Y","2014-04-14 12:22:22","2014-04-14 12:22:22","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","7D   ","N","Y","2014-04-14 12:22:51","2014-04-14 12:22:51","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","7M   ","N","Y","2014-04-14 12:23:35","2014-04-14 12:23:35","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","8M   ","N","Y","2014-04-14 12:24:07","2014-04-14 12:24:07","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","9M   ","N","Y","2014-04-14 12:24:55","2014-04-14 12:24:55","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","10M  ","N","Y","2014-04-14 12:25:59","2014-04-14 12:25:59","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","11M  ","N","Y","2014-04-14 12:26:28","2014-04-14 12:26:28","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","1D   ","N","Y","2014-04-14 12:26:54","2014-04-14 12:26:54","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","1M   ","N","Y","2014-04-14 12:27:20","2014-04-14 12:27:20","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","1Y   ","N","Y","2014-04-14 12:27:48","2014-04-14 12:27:48","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","2M   ","N","Y","2014-04-14 12:28:15","2014-04-14 12:28:15","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","2Y   ","N","Y","2014-04-14 12:28:45","2014-04-14 12:28:45","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","3M   ","N","Y","2014-04-14 12:29:14","2014-04-14 12:29:14","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","4M   ","N","Y","2014-04-14 12:29:42","2014-04-14 12:29:42","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","5M   ","N","Y","2014-04-14 12:30:11","2014-04-14 12:30:11","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","6M   ","N","Y","2014-04-14 12:30:40","2014-04-14 12:30:40","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","7D   ","N","Y","2014-04-14 12:31:09","2014-04-14 12:31:09","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","7M   ","N","Y","2014-04-14 12:31:38","2014-04-14 12:31:38","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","8M   ","N","Y","2014-04-14 12:32:07","2014-04-14 12:32:07","LOANIQ01","LOANIQ01","","","","",""
"ONB","CD   ","9M   ","N","Y","2014-04-14 12:32:38","2014-04-14 12:32:38","LOANIQ01","LOANIQ01","","","","",""
"ONB","CDOR ","10M  ","N","Y","2014-04-14 12:33:09","2014-04-14 12:33:09","LOANIQ01","LOANIQ01","","","","",""
"ONB","CDOR ","11M  ","N","Y","2014-04-14 12:33:39","2014-04-14 12:33:39","LOANIQ01","LOANIQ01","","","","",""
"ONB","CDOR ","1D   ","N","Y","2014-04-14 12:34:07","2014-04-14 12:34:07","LOANIQ01","LOANIQ01","","","","",""
"ONB","CDOR ","1M   ","Y","Y","2014-04-14 12:34:34","2014-04-14 12:34:34","LOANIQ01","LOANIQ01","","","","",""
"ONB","CDOR ","1Y   ","N","Y","2014-04-14 12:35:04","2019-04-03 23:18:57","LOANIQ01","LS2BATCH","","","","",""
"ONB","REFUS","1M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","REFUS","2M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","REFUS","3M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","REFUS","6M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","1W   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","1M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","2M   ","N","Y","2019-04-05 10:35:04","2019-06-26 03:14:40","LS2BATCH","ADM_PETE","","","","",""
"ONB","TIBOR","3M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","6M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","7M   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","8M   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","9M   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","10M  ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","11M  ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIBOR","1Y   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","1D   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","2D   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","1W   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","1M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","2M   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","3M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","6M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","9M   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","THBFI","1Y   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","TIIE ","UNKN ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","USDLI","1D   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","USDLI","1W   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","USDLI","1M   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","USDLI","2M   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","USDLI","3M   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","USDLI","6M   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","USDLI","1Y   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","SPVL ","1D   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","SPVL ","1W   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","SPVL ","1M   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","SPVL ","2M   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","SPVL ","3M   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","SPVL ","6M   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","SPVL ","1Y   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","STIBO","2D   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","STIBO","2W   ","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","STIBO","1M   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","STIBO","2M   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","STIBO","3M   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ONB","STIBO","6M   ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"PAB","HDINV","00002","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"PAB","HDSLE","00002","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"PAB","INSYN","00002","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"PAB","MTM  ","00002","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"PAB","NONE ","00002","N","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ASB","BGFRA","00002","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"ASB","STSPR","00002","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"CA1","003  ","003  ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"CA1","006  ","010  ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"CA1","005  ","008  ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"CA1","005  ","007  ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"CA1","005  ","009  ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"CA1","005  ","006  ","Y","Y","2019-04-05 10:35:05","2019-04-05 10:35:05","LS2BATCH","LS2BATCH","","","","",""
"CA1","001  ","001  ","Y","Y","2019-04-05 11:02:27","2019-04-05 11:02:27","LS2BATCH","LS2BATCH","","","","",""
"CA1","004  ","004  ","Y","Y","2019-04-05 11:02:27","2019-04-05 11:02:27","LS2BATCH","LS2BATCH","","","","",""
"CA1","004  ","005  ","Y","Y","2019-04-05 11:02:27","2019-04-05 11:02:27","LS2BATCH","LS2BATCH","","","","",""
"CA1","007  ","011  ","Y","Y","2019-04-05 11:02:27","2019-04-05 11:02:27","LS2BATCH","LS2BATCH","","","","",""
"CA1","002  ","002  ","Y","Y","2019-04-05 11:02:27","2019-04-05 11:02:27","LS2BATCH","LS2BATCH","","","","",""
"CA1","008  ","012  ","Y","Y","2019-04-05 11:02:27","2019-04-05 11:02:27","LS2BATCH","LS2BATCH","","","","",""
"CA1","009  ","013  ","Y","Y","2019-04-05 11:02:27","2019-04-05 11:02:27","LS2BATCH","LS2BATCH","","","","",""
"PAB","HDINV","CB001","N","Y","2019-04-05 11:02:45","2019-04-05 11:02:45","LS2BATCH","LS2BATCH","","","","",""
"PAB","HDSLE","CB001","N","Y","2019-04-05 11:02:45","2019-04-05 11:02:45","LS2BATCH","LS2BATCH","","","","",""
"PAB","INSYN","CB001","N","Y","2019-04-05 11:02:45","2019-04-05 11:02:45","LS2BATCH","LS2BATCH","","","","",""
"PAB","MTM  ","CB001","N","Y","2019-04-05 11:02:46","2019-04-05 11:02:46","LS2BATCH","LS2BATCH","","","","",""
"PAB","NONE ","CB001","Y","Y","2019-04-05 11:02:46","2019-04-05 11:02:46","LS2BATCH","LS2BATCH","","","","",""
"DPP","DEPAR","AUSNA","N","Y","2019-04-05 11:02:46","2019-04-05 11:02:46","LS2BATCH","LS2BATCH","","","","",""
"TSB","CORSS","_ANY_","Y","Y","2019-04-05 11:02:49","2019-04-05 11:02:49","LS2BATCH","LS2BATCH","5","Y    ","CORSS","",""
"OPB","SPVL ","BBSY ","N","Y","2019-04-05 11:02:51","2019-04-05 11:02:51","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSW ","1M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSW ","2M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSW ","3M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSW ","4M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSW ","5M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSW ","6M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSY ","1M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSY ","2M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSY ","3M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSY ","4M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSY ","5M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BBSY ","6M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BAB  ","1W   ","N","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BAB  ","1M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BAB  ","2M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BAB  ","3M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BAB  ","4M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BAB  ","5M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BAB  ","6M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","RBAON","UNKN ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASE ","1M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASE ","2M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASE ","3M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASE ","4M   ","N","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASE ","5M   ","N","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASE ","6M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASEA","1M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASEA","2M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASEA","3M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BASEA","6M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BKBM ","1M   ","Y","Y","2019-04-05 11:03:48","2019-04-05 11:03:48","LS2BATCH","LS2BATCH","","","","",""
"ONB","BKBM ","2M   ","Y","Y","2019-04-05 11:03:49","2019-04-05 11:03:49","LS2BATCH","LS2BATCH","","","","",""
"ONB","BKBM ","3M   ","Y","Y","2019-04-05 11:03:49","2019-04-05 11:03:49","LS2BATCH","LS2BATCH","","","","",""
"ONB","BKBM ","4M   ","Y","Y","2019-04-05 11:03:49","2019-04-05 11:03:49","LS2BATCH","LS2BATCH","","","","",""
"ONB","BKBM ","5M   ","Y","Y","2019-04-05 11:03:49","2019-04-05 11:03:49","LS2BATCH","LS2BATCH","","","","",""
"ONB","BKBM ","6M   ","Y","Y","2019-04-05 11:03:49","2019-04-05 11:03:49","LS2BATCH","LS2BATCH","","","","",""
"ONB","CIBOR","1W   ","N","Y","2019-04-05 11:03:49","2019-04-05 11:03:49","LS2BATCH","LS2BATCH","","","","",""
"ONB","CIBOR","2W   ","N","Y","2019-04-05 11:03:49","2019-04-05 11:03:49","LS2BATCH","LS2BATCH","","","","",""
"IBD","00002","N    ","Y","N","2019-04-05 11:03:49","2019-04-05 11:03:49","LS2BATCH","LS2BATCH","","","","",""
"OPB","BBSY ","BBSW ","N","Y","2019-04-05 11:03:50","2019-04-05 11:03:50","LS2BATCH","LS2BATCH","","","","",""
"OPB","CHIBO","CHIBO","N","Y","2019-04-05 11:04:06","2019-04-05 11:04:06","LS2BATCH","LS2BATCH","","","","",""
"OPB","CSHIB","CSHIB","N","Y","2019-04-05 11:04:06","2019-04-05 11:04:06","LS2BATCH","LS2BATCH","","","","",""
"OPB","CNYSH","CNYSH","N","Y","2019-04-05 11:04:06","2019-04-05 11:04:06","LS2BATCH","LS2BATCH","","","","",""
"OPB","ELIBO","ULIBO","N","Y","2019-04-05 11:04:13","2019-04-05 11:04:13","LS2BATCH","LS2BATCH","","","","",""
"OPB","GBLIB","GLIBO","N","Y","2019-04-05 11:04:15","2019-04-05 11:04:15","LS2BATCH","LS2BATCH","","","","",""
"OPB","EURLI","EIBOR","N","Y","2019-04-05 11:04:17","2019-04-05 11:04:17","LS2BATCH","LS2BATCH","","","","",""
"OPB","CHFLI","CLIBO","N","Y","2019-04-05 11:04:17","2019-04-05 11:04:17","LS2BATCH","LS2BATCH","","","","",""
"OPB","JPYLI","JPBOR","N","Y","2019-04-05 11:04:17","2019-04-05 11:04:17","LS2BATCH","LS2BATCH","","","","",""
"OPB","LMIR ","LIMR ","N","Y","2019-04-05 11:04:17","2019-04-05 11:04:17","LS2BATCH","LS2BATCH","","","","",""
"OPB","SORSG","SORSG","N","Y","2019-04-05 11:04:17","2019-04-05 11:04:17","LS2BATCH","LS2BATCH","","","","",""
"OPB","USDLI","ULIBO","N","Y","2019-04-05 11:04:21","2019-04-05 11:04:21","LS2BATCH","LS2BATCH","","","","",""
"OPB","SPVL ","BASE ","N","Y","2019-04-05 11:04:21","2019-04-05 11:04:21","LS2BATCH","LS2BATCH","","","","",""
"OCP","PSTDU","ANY  ","Y","Y","2019-04-05 11:05:18","2019-04-05 11:05:18","LS2BATCH","LS2BATCH","","","","",""
"ONB","CIBOR","1M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CIBOR","2M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CIBOR","3M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CIBOR","6M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CIBOR","9M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CIBOR","1Y   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHIBO","1D   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHIBO","1W   ","N","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHIBO","2W   ","N","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHIBO","1M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHIBO","2M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHIBO","3M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHIBO","6M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHIBO","1Y   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CSHIB","1W   ","N","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CSHIB","1M   ","N","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CSHIB","3M   ","N","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CNYSH","1D   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CNYSH","1W   ","N","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CNYSH","2W   ","N","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CNYSH","1M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CNYSH","3M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CNYSH","6M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CNYSH","9M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CNYSH","1Y   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CPO  ","1M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CPO  ","2M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CPO  ","3M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CPO  ","4M   ","Y","Y","2019-04-05 11:20:43","2019-04-05 11:20:43","LS2BATCH","LS2BATCH","","","","",""
"ONB","CPO  ","5M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","CPO  ","6M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","CPO  ","1Y   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","EURIB","1W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","EURIB","2W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","EONIA","UNKN ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ELIBO","1D   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ELIBO","1W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ELIBO","1M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ELIBO","2M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ELIBO","3M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ELIBO","6M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ELIBO","1Y   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ZTIBO","1W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ZTIBO","1M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ZTIBO","2M   ","N","Y","2019-04-05 11:20:44","2019-06-26 03:14:23","LS2BATCH","ADM_PETE","","","","",""
"ONB","ZTIBO","3M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
