GB2_CDE_CODE,GB2_CDE_FKEY1,GB2_CDE_FKEY2,GB2_CDE_FKEY3,GB2_CDE_FKEY4,GB2_IND_ACTIVE,GB2_IND_MAY_DEACT,GB2_IND_OPTIONAL_1,GB2_IND_OPTIONAL_2,GB2_IND_OPTIONAL_3,GB2_IND_OPTIONAL_4,GB2_IND_OPTIONAL_5,GB2_IND_OPTIONAL_6,GB2_IND_OPTIONAL_7,GB2_IND_OPTIONAL_8,GB2_IND_OPTIONAL_9,GB2_IND_OPTIONL_10,GB2_IND_OPTIONL_11,GB2_IND_OPTIONL_12,GB2_NUM_OPTIONAL,GB2_RTO_OPTIONAL,GB2_TID_TABLE_ID,GB2_TSP_REC_CREATE,GB2_TSP_REC_UPDATE,GB2_UID_REC_CREATE,GB2_UID_REC_UPDATE,GB2_DSC_CODE,GB2_TXT_COMMENT,GB2_CDE_FKEY5,GB2_CDE_FKEY6,GB2_RTO_OPTIONAL_2,GB2_PRC_OPTIONAL_1,GB2_CDE_FKEY7,GB2_CDE_FKEY8,GB2_CDE_FKEY9,GB2_CDE_FKEY10,GB2_CDE_FKEY11,GB2_CDE_FKEY12,GB2_RTO_OPTIONAL_3,GB2_IND_OPTIONL_13,GB2_IND_OPTIONL_14,GB2_IND_OPTIONL_15,GB2_AMT_OPTIONAL1,GB2_AMT_OPTIONAL2,GB2_AMT_OPTIONAL3,GB2_AMT_OPTIONAL4,GB2_AMT_OPTIONAL5,GB2_NUM_OPTIONAL1,GB2_NUM_OPTIONAL2,GB2_NUM_OPTIONAL3,GB2_IND_OPTIONL_20,GB2_CDE_FKEY13
"2082 ",CSHFL,"OTR  ",,SBDEC,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2082,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2083 ",CSHFL,"OTR  ",,SBDRP,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2083,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2084 ",CSHFL,"OTR  ",,SBINC,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2084,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2085 ",CSHFL,"OTR  ",,SBLCI,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2085,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2086 ",CSHFL,"OTR  ",,"SDID ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2086,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2087 ",CSHFL,"OTR  ",,SDPIN,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2087,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2088 ",CSHFL,"OTR  ",,SDPPT,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2088,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2089 ",CSHFL,"OTR  ",,SESCD,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2089,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2090 ",CSHFL,"OTR  ",,"SID  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2090,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2091 ",CSHFL,"OTR  ",,SINCR,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2091,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2092 ",CSHFL,"OTR  ",,SLCIN,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2092,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2093 ",CSHFL,"OTR  ",,"SLR  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2093,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2094 ",CSHFL,"OTR  ",,SLRPR,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2094,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2095 ",CSHFL,"OTR  ",,SPLRP,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2095,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2096 ",CSHFL,"OTR  ",,SPPMT,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2096,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2097 ",CSHFL,"OTR  ",,SQADJ,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2097,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2098 ",CSHFL,"OTR  ",,UDPIN,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:12,2014-01-13 17:16:12,LS2BATCH,LS2BATCH,2098,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"LET  ",,,,,Y,Y,Y,,,,,,,,,,,,,,BTR,2020-02-01 22:15:30,2020-02-01 22:15:30,LS2BATCH,LS2BATCH,Loan Extension Transaction,,,,,,,,,,,,,,,,,,,,,,,,,
OCOST,,,,,Y,Y,,,,,,,,,,,,,,,SNG,2020-02-01 22:15:30,2020-02-01 22:15:30,LS2BATCH,LS2BATCH,Unamortized Origination Cost,,,,,,,,,,,,,,,,,,,,,,,,,
OCOST,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2020-02-01 22:15:30,2020-02-01 22:15:30,LS2BATCH,LS2BATCH,Unamortized Origination Cost,,,,,,,,,,,,,,,,,,,,,,,,,
OCOST,"ACCT ",OCOST,"BAL  ","DR   ",Y,Y,N,N,N,,,,,,,,,,,,SNM,2020-02-01 22:15:30,2020-02-01 22:15:30,LS2BATCH,LS2BATCH,"Unamortized Origination Cost                      ",,,,,,,,,,,,,,,,,,,,,,,,,
ORGFE,,,,,Y,Y,N,,,,,,,,,,,,,,BTR,2020-02-01 22:15:30,2020-02-01 22:15:30,LS2BATCH,LS2BATCH,Origination Cost Event Fee Payment,,,,,,,,,,,,,,,,,,,,,,,,,
ORIGI,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2020-02-01 22:15:30,2020-02-01 22:15:30,LS2BATCH,LS2BATCH,WAC Inclusive Origination Cost,,,,,,,,,,,,,,,,,,,,,,,,,
ORIGI,"ACCT ",,LTDIN,"CR   ",Y,Y,N,Y,N,,,,,,,,,,,,SNM,2020-02-01 22:15:30,2020-02-01 22:15:30,LS2BATCH,LS2BATCH,"WAC Inclusive Origination Cost                    ",,,,,,,,,,,,,,,,,,,,,,,,,
"1528 ","1526 ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,Basket Transactions Modify/Remove,basketTransactionsModifyRemove,,,,,,,,,,,,,,,,,,,,,,,,
"1529 ","42   ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,Payment Basket Definition,gtmPaymentBasketDefinition,,,,,,,,,,,,,,,,,,,,,,,,
"2631 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,2631 - Auto Gen/Rels/Aggregate/Update Processes,1526 1527 1528 1529,,,,,,,,,,,,,,,,,,,,,,,,
"NONE ",,,,,Y,N,,,,,,,,,,,,,,,AGR,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,None,,,,,,,,,,,,,,,,,,,,,,,,,
NETTG,,,,,Y,N,,,,,,,,,,,,,,,AGR,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,Netting,,,,,,,,,,,,,,,,,,,,,,,,,
AGINC,,,,,Y,N,,,,,,,,,,,,,,,AGR,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,Aggregation - Incoming,,,,,,,,,,,,,,,,,,,,,,,,,
AGOUT,,,,,Y,N,,,,,,,,,,,,,,,AGR,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,Aggregation - Outgoing,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI,,,,,Y,N,,,,,,,,,,,,,,,AGL,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,Multi Deal,,,,,,,,,,,,,,,,,,,,,,,,,
SINGL,,,,,Y,N,,,,,,,,,,,,,,,AGL,2014-01-13 17:16:29,2014-01-13 17:16:29,LS2BATCH,LS2BATCH,Single Deal,,,,,,,,,,,,,,,,,,,,,,,,,
"1349 ",,,,,Y,N,Y,Y,,,,,,,,,,,,,ELO,2014-04-11 05:20:27,2020-11-03 07:22:11,LS2BATCH,LS2BATCH,1349 - Remote Execution,917 941 961,,,,,,,,,,,,,-,,,,,,,,,,N,
"1436 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-04-11 05:20:28,2014-04-11 05:20:28,LS2BATCH,LS2BATCH,1436 - Collateral Approvals,942 946 947 948 977,,,,,,,,,,,,,,,,,,,,,,,,
"1437 ",,,,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,ELO,2014-04-11 05:20:28,2014-05-12 15:04:41,LS2BATCH,LOANIQ01,1437 - Customer Approvals,943 944 978,,,,,,,,,,,,N,N,N,,,,,,,,,N,
"2174 ",,,,,Y,N,Y,,,,,,,,,,,,,,ELO,2014-04-11 05:20:46,2020-11-03 07:21:46,LS2BATCH,LS2BATCH,2174 - Market Based Pricing Model,1276 1301 1302,,,,,,,,,,,,,-,,,,,,,,,,,
"1276 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-04-11 05:20:32,2020-11-03 07:22:07,LS2BATCH,LS2BATCH,1276 - Facility Limit Change Transaction,949 1241,,,,,,,,,,,,,-,,,,,,,,,,,
CSLPO,"CODE ",,,,Y,N,,,,,,,,,,,,,,,FIP,2014-04-11 05:21:36,2014-04-11 05:21:36,LS2BATCH,LS2BATCH,Compliance Status for Location Data Post Cutoff Date,,,,,,,,,,,,,,,,,,,,,,,,,
"1516 ","2    ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2014-01-13 17:16:39,2014-01-13 17:16:39,LS2BATCH,LS2BATCH,Cash On Transfer,cashOnTransfer,,,,,,,,,,,,,,,,,,,,,,,,
"2779 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:39,2014-01-13 17:16:39,LS2BATCH,LS2BATCH,2779 - Cash on Transfer Enhancement,1516,,,,,,,,,,,,,,,,,,,,,,,,
SWDSE,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2014-01-13 17:17:03,2014-01-13 17:17:03,LS2BATCH,LS2BATCH,Swap Delayed Settlement Fee Expense,,,,,,,,,,,,,,,,,,,,,,,,,
SWDSI,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2014-01-13 17:17:03,2014-01-13 17:17:03,LS2BATCH,LS2BATCH,Swap Delayed Settlement Fee Income,,,,,,,,,,,,,,,,,,,,,,,,,
SWDSE,"ACCT ",,INCOM,"CR   ",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,,,SNM,2014-01-13 17:17:03,2019-04-03 23:24:02,LS2BATCH,LS2BATCH,SWAP Delayed Settlement Fee Expense,,,,,,,,,,,,,N,N,N,,,,,,,,,,
SLSFL,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:42,2014-01-13 17:16:42,LS2BATCH,LS2BATCH,SBLC Lender Shares Flat,,,,,,,,,,,,,,,,,,,,,,,,,
SLSMA,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:42,2014-01-13 17:16:42,LS2BATCH,LS2BATCH,SBLC Lender Shares Minimum Amount,,,,,,,,,,,,,,,,,,,,,,,,,
SLPIA,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:42,2014-01-13 17:16:42,LS2BATCH,LS2BATCH,SBLC Lender Shares Pay In Arrears/Advance,,,,,,,,,,,,,,,,,,,,,,,,,
SLSRT,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:42,2014-01-13 17:16:42,LS2BATCH,LS2BATCH,SBLC Lender Shares Rate,,,,,,,,,,,,,,,,,,,,,,,,,
SLSRB,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:42,2014-01-13 17:16:42,LS2BATCH,LS2BATCH,SBLC Lender Shares Rate Basis,,,,,,,,,,,,,,,,,,,,,,,,,
SLSBR,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:42,2014-01-13 17:16:42,LS2BATCH,LS2BATCH,SBLC Lender Shares Specific Billing Rule,,,,,,,,,,,,,,,,,,,,,,,,,
SLSTY,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:42,2014-01-13 17:16:42,LS2BATCH,LS2BATCH,SBLC Lender Shares Type,,,,,,,,,,,,,,,,,,,,,,,,,
SMISC,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:43,2014-01-13 17:16:43,LS2BATCH,LS2BATCH,SBLC MIS Codes,,,,,,,,,,,,,,,,,,,,,,,,,
SNTDT,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:43,2014-01-13 17:16:43,LS2BATCH,LS2BATCH,SBLC Note Date,,,,,,,,,,,,,,,,,,,,,,,,,
SPDGD,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:43,2014-01-13 17:16:43,LS2BATCH,LS2BATCH,SBLC Past Due Grace Days,,,,,,,,,,,,,,,,,,,,,,,,,
SPRST,"SBLC ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:43,2014-01-13 17:16:43,LS2BATCH,LS2BATCH,SBLC Performing Status,,,,,,,,,,,,,,,,,,,,,,,,,
DHCAL,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Holiday Calendars,,,,,,,,,,,,,,,,,,,,,,,,,
DCUSI,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal ISIN/CUSIP,,,,,,,,,,,,,,,,,,,,,,,,,
DIPRC,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Interest Pricing Options,,,,,,,,,,,,,,,,,,,,,,,,,
DRRAT,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Internal Risk Ratings,,,,,,,,,,,,,,,,,,,,,,,,,
DIPAL,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Invoice Payment Application Logic Rule,,,,,,,,,,,,,,,,,,,,,,,,,
DMISC,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal MIS Codes,,,,,,,,,,,,,,,,,,,,,,,,,
DMAXL,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Maximum Number of Loans,,,,,,,,,,,,,,,,,,,,,,,,,
DMAXM,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Maximum Number of Match Funded Loans,,,,,,,,,,,,,,,,,,,,,,,,,
DNAME,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Name,,,,,,,,,,,,,,,,,,,,,,,,,
DOFEE,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Ongoing Fees,,,,,,,,,,,,,,,,,,,,,,,,,
DORGN,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Originator,,,,,,,,,,,,,,,,,,,,,,,,,
DOTHR,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Other Products,,,,,,,,,,,,,,,,,,,,,,,,,
DOUTC,"DEA  ",,,,Y,Y,N,,,,,,,,,,,,,,CFN,2014-01-13 17:16:40,2014-01-13 17:16:40,LS2BATCH,LS2BATCH,Deal Outside Conditions,,,,,,,,,,,,,,,,,,,,,,,,,
"1473 ","703  ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reverse Automatic Swap Trade Terminations,swapTradeReverseTermination,,,,,,,,,,,,,,,,,,,,,,,,
"2081 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,2081 - Upward Adjustment on Swap Trade Commitment Amount,1473,,,,,,,,,,,,,,,,,,,,,,,,
STATR,,,,,Y,N,N,,,,,,,,,,,,,,OBC,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reverse Automatic Swap Trade Terminations Transaction,VLS_GEN_TRANSACTN,,,,,,,,,,,,,,,,,,,,,,,,
STRTR,,,,,Y,N,N,N,,,,,,,,,,,,,CTT,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Swap Trade Reverse Automatic Termination,,,,,,,,,,,,,,,,,,,,,,,,,
STATR,,,,,Y,N,N,,,,,,,,,,,,,,APT,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reverse Automatic Swap Trade Terminations Transaction,,,,,,,,,,,,,,,,,,,,,,,,,
RSTTR,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reverse Automatic Swap Trade Termination Released,,,,,,,,,,,,,,,,,,,,,,,,,
"1474 ","2    ",,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Automatic Portfolio Allocations on Trade Amendment,automaticPortfolioAllocationsOnTradeAmendment,,,,,,,,,,,,,,,,,,,,,,,,
"2493 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,2493 - Auto Completion of Portfolio Allocations,1474,,,,,,,,,,,,,,,,,,,,,,,,
LCEDT,"DATE ",,,,Y,N,N,Y,,,,,,,,,,,,,OCF,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,SBLC Expiry Date,enteredExpiryDate,,,,,,,,,,,,,,,,,,,,,,,,
"1481 ","723  ",,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Create Accrual Report,swapAgreementAccrualReport,,,,,,,,,,,,,,,,,,,,,,,,
"2078 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,2078 - Accrual Report Enhancement,1481,,,,,,,,,,,,,,,,,,,,,,,,
"SWC  ",,,,,Y,N,N,,,,,,,,,,,,,,OBC,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Swap Agreement Accrual Report,VLS_SWAP_ACCRL_RPT,,,,,,,,,,,,,,,,,,,,,,,,
LINIT,,,,,Y,N,,,,,,,,,,,,,,,FPT,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,DrawdownNotice,Loan Increase Notice,,,,,,,,,,,,,,,,,,,,,,,,
STATR,,,,,Y,N,N,N,,,,,,,,,,,,,BTR,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reverse Automatic Swap Trade Terminations,,,,,,,,,,,,,,,,,,,,,,,,,
"3075 ","RTP  ","OTR  ",,DCPMT,Y,N,,,,,,,,,,,,,,,BET,2014-01-13 17:16:53,2014-01-13 17:16:53,LS2BATCH,LS2BATCH,3075,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3076 ","RTP  ","OTR  ",,DLADJ,Y,N,,,,,,,,,,,,,,,BET,2014-01-13 17:16:53,2014-01-13 17:16:53,LS2BATCH,LS2BATCH,3076,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3077 ","RTP  ","OTR  ",,ADJST,Y,N,,,,,,,,,,,,,,,BET,2014-01-13 17:16:53,2014-01-13 17:16:53,LS2BATCH,LS2BATCH,3077,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3078 ","RTP  ","OTR  ",,QRADJ,Y,N,,,,,,,,,,,,,,,BET,2014-01-13 17:16:53,2014-01-13 17:16:53,LS2BATCH,LS2BATCH,3078,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
REACP,,,,,Y,N,N,N,N,N,,,,,,,,,,,EVN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reallocation Completed,,,,,,,,,,,,,,,,,,,,,,,,,
SRACP,,,,,Y,N,N,N,N,N,,,,,,,,,,,EVN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Short Reallocation Completed,,,,,,,,,,,,,,,,,,,,,,,,,
"1490 ","341  ",,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Bullet Swaps,bulletSwaps,,,,,,,,,,,,,,,,,,,,,,,,
"2534 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,2534 - Bullet Swap Functionality,1490,,,,,,,,,,,,,,,,,,,,,,,,
CRAFS,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Ad Hoc Fee Settlement Created,Create Ad Hoc Fee Settlement,,,,,,,,,,,,,,,,,,,,,,,,
CRRST,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Residual Interest and Fee Settlement Created,Create Residual Interest and Fee Settlement,,,,,,,,,,,,,,,,,,,,,,,,
"1492 ","781  ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reverse Unpaid Transaction,reverseUnpaidTransaction,,,,,,,,,,,,,,,,,,,,,,,,
"2478 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,2478 - Unpaid Portfolio Transfer,1492,,,,,,,,,,,,,,,,,,,,,,,,
RUPTR,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reverse Unpaid Transaction Released,,,,,,,,,,,,,,,,,,,,,,,,,
RUPTR,,,,,Y,N,,,,,,,,,,,,,,,APT,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Reverse Unpaid Transaction,,,,,,,,,,,,,,,,,,,,,,,,,
"1493 ","2    ",,,,Y,N,N,N,,,,,,,,,,,,,UFN,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Cover Trade Date Short from Covered Sells,coverTradeDateShortFromCoveredSells,,,,,,,,,,,,,,,,,,,,,,,,
"2533 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,2533 - TRS Delayed Compensation,1498,,,,,,,,,,,,,,,,,,,,,,,,
"SDF  ",,,,,Y,N,N,,,,,,,,,,,,,,OBC,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Swap Delayed Settlement Fee Detail,VLS_SW_DLY_STL_FEE,,,,,,,,,,,,,,,,,,,,,,,,
SWDSF,,,,,Y,N,,,,,,,,,,,,,,,FTT,2014-01-13 17:16:38,2014-01-13 17:16:38,LS2BATCH,LS2BATCH,Swap Trade Funding Memo Delayed Settlement Fee Template,,,,,,,,,,,,,,,,,,,,,,,,,
FAN58,,,,,Y,N,,,,,,,,,,,,,,,FAN,2014-01-13 17:16:32,2014-01-13 17:16:32,LS2BATCH,LS2BATCH,lineOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,
FAN59,,,,,Y,N,,,,,,,,,,,,,,,FAN,2014-01-13 17:16:32,2014-01-13 17:16:32,LS2BATCH,LS2BATCH,subtype,,,,,,,,,,,,,,,,,,,,,,,,,
DAN02,,,,,Y,N,,,,,,,,,,,,,,,DAN,2014-01-13 17:16:32,2014-01-13 17:16:32,LS2BATCH,LS2BATCH,actualIndicator,,,,,,,,,,,,,,,,,,,,,,,,,
DAN03,,,,,Y,N,,,,,,,,,,,,,,,DAN,2014-01-13 17:16:32,2014-01-13 17:16:32,LS2BATCH,LS2BATCH,accountingEnabled,,,,,,,,,,,,,,,,,,,,,,,,,
DAN04,,,,,Y,N,,,,,,,,,,,,,,,DAN,2014-01-13 17:16:32,2014-01-13 17:16:32,LS2BATCH,LS2BATCH,agreementDate,,,,,,,,,,,,,,,,,,,,,,,,,
"2572 ",LKTCR,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2572,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
GSTID,,,,,Y,N,,,,,,,,,,,,,,,COP,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,GST ID,,,,,,,,,,,,,,,,,,,,,,,,,
