"GB1_TID_TABLE_ID","GB1_CDE_CODE","GB1_DSC_CODE","GB1_IND_ACTIVE","GB1_IND_MAY_DEACT","GB1_TSP_REC_CREATE","GB1_TSP_REC_UPDATE","GB1_UID_REC_CREATE","GB1_UID_REC_UPDATE"
"APT","ESCMD","Escrow Mass Disbursement Transaction","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1728 ","QLR Auto Rate Setting","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1729 ","Registration Type Definition","Y","N","2019-04-04 00:48:50","2020-11-03 07:22:07","        ","LS2BATCH"
"DAN","DAN11","autoGenIndicator","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN12","autoReleaseIndicator","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN13","bank","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN14","branch","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN15","cancelDate","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN16","classification","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN17","closedDate","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN18","commitmentLetterReceivedDate","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN19","communityReinvestmentActIndicator","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"CFN","DPDBB","Deal Past Due Based on Billed","Y","Y","2014-01-13 17:16:40","2014-01-13 17:16:40","LS2BATCH","LS2BATCH"
"DAN","DAN23","currency","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"DAN","DAN24","dealTeamAdministrator","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"UFN","1799 ","Non Listed Repository Attribute","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1800 ","Asset Change Transaction Reason","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1801 ","Asset Category","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1802 ","Asset Sub Category","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1803 ","Asset Subtype 1","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1804 ","Asset Subtype 2","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1805 ","Asset Subtype 3","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1806 ","Asset Subtype1 SubType2 Association","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1807 ","Asset Subtype2 SubType3 Association","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1808 ","Insurance Customer Role","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"PCT","MFR  ","Multi Family Residential","Y","Y","2014-04-11 17:09:30","2014-04-11 17:09:30","LOANIQ01","LOANIQ01"
"SYP","CUXID","Customer External Id Mask","Y","Y","2014-04-11 17:15:45","2019-04-15 15:52:15","LOANIQ01","KANDERSO"
"TID","OPB  ","Option Name And Base Rate Association","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"TID","PAB  ","Portfolio And Branch Association","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"TID","POC  ","Pricing Option And Currency Association","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"TID","POP  ","Pricing Option And Portfolio Association","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"TID","RGA  ","Risk Type Group Association","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"TID","PMS  ","Payment Method Services Association","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"UFN","1318 ","Trade Ticket Entry Brokerage As Fixed Amount","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"ELO","2266 ","2266 - Brokerage in amount format through TTE","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"UFN","1323 ","Modify Escrow Item Amounts","Y","N","2014-01-13 17:16:10","2014-01-13 17:16:10","LS2BATCH","LS2BATCH"
"CFN","AFACL","External Assignment Facilities","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","AINTF","External Assignment Int/Fee","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","ALSHR","External Assignment Lender Share Type","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","AMISC","External Assignment MIS Codes","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","ANLND","Change To New Lender/Location","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","ANTGR","External Assignment Net/Gross","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","APAID","External Assignment Paid By","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","APORT","External Assignment Portfolio Allocations","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","APRCM","External Assignment Pricing Comment","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","APROR","External Assignment Pro Rate","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","AQBCI","Qualified Buyer For Circle","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"CFN","AQBLS","Qualified Buyer For Lender Servicing Group","Y","Y","2014-01-13 17:16:42","2014-01-13 17:16:42","LS2BATCH","LS2BATCH"
"OBC","ASW  ","Swap Trade Accrual Share","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","BAS  ","Basic Template","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","BDRAW","Construction Budget Draw Transaction","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","BFA  ","Facility Borrowing Base Association","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","BOA  ","Bill Object Association","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","BRDRW","Construction Budget Reverse Draw Transaction","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","BRL  ","Borrower Risk Type Limit","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CAP  ","Capitalization Rule Detail","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CBADJ","Construction Budget Adjustment Transaction","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CBG  ","Construction Budget","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CBI  ","Construction Budget Item","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CBT  ","Construction Budget Transaction","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CCL  ","Contact Association","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CCO  ","Cust Country","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CCTRN","Contact Change Transaction","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CCY  ","Cross Currency","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CDECH","Code Change Item","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CDF  ","Collateral Definition","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CFE  ","Circle Closing Fees","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"SRT","BENCR","Beneficiary Customer","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"OBC","CFY  ","Circle Closing Fee Currency","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CIE  ","Collateral Item Event","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CLE  ","Collateral Event","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CLO  ","Location","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","CMT  ","Comment","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","COA  ","Collateral Account","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","COF  ","Outstanding Transaction Portfolio Share COF","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","COFAD","Outstanding Cost Of Funds Adjustment","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","COH  ","Collateral Holding","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","COI  ","Collateral Item","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"OBC","COLAC","Collateral Account Change Transaction","Y","N","2020-11-03 07:21:44","2020-11-03 07:21:44","        ","LS2BATCH"
"SRT","ORCSR","Ordering Customer","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"SRT","ACWIN","Account With Institution","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"SRT","BENIN","Beneficiary Institution","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"SRT","INTMY","Intermediary Bank","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"SRT","ORINS","Ordering Institution","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"SRT","RECVR","Receiver","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"SRT","RCCOR","Receiver's Correspondent","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"SRT","SENDR","Sender","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"SRT","SRCOR","Sender's Correspondent","Y","N","2020-11-03 07:21:51","2020-11-03 07:22:10","        ","LS2BATCH"
"APT","CAINC","Current Account Increase","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"AFN","135  ","Current Account","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"AFN","136  ","Create Current Account Increase Decrease","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"AFN","137  ","Create Pipeline Transaction","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"AFN","138  ","Delete Pipeline Transaction","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"UFN","1349 ","Edit Bill Amounts","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"UFN","1350 ","Change Not MatchFunded Indexes","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"ELO","2316 ","2316 - COF Index for Non-match Funded","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"FXT","PCESD","Paper Clip Escrow Disbursement Notice","Y","N","2014-01-13 17:16:50","2014-01-13 17:16:50","LS2BATCH","LS2BATCH"
"FTT","PCESD","Paper Clip Escrow Disbursement Notice Template","Y","N","2014-01-13 17:16:50","2014-01-13 17:16:50","LS2BATCH","LS2BATCH"
"FTT","PCEDC","Paper Clip Escrow Disbursement Conditional Fax Template","Y","N","2014-01-13 17:16:50","2014-01-13 17:16:50","LS2BATCH","LS2BATCH"
"BET","3030 ","3030","Y","N","2014-01-13 17:16:50","2014-01-13 17:16:50","LS2BATCH","LS2BATCH"
"BET","3032 ","3032","Y","N","2014-01-13 17:16:51","2014-01-13 17:16:51","LS2BATCH","LS2BATCH"
"EVN","COFIS","Cost of Funds Index Changed","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"BET","2020 ","2020","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"BET","2021 ","2021","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"BET","2022 ","2022","Y","N","2014-01-13 17:16:12","2014-01-13 17:16:12","LS2BATCH","LS2BATCH"
"EVN","FSCC ","FATCA Source Country Changed","Y","N","2014-04-11 05:21:36","2014-04-11 05:21:36","LS2BATCH","LS2BATCH"
"EVN","FSTC ","FATCA Status Changed","Y","N","2014-04-11 05:21:36","2014-04-11 05:21:36","LS2BATCH","LS2BATCH"
"EVN","FGEF ","FATCA Grace Period Effective Date Changed","Y","N","2014-04-11 05:21:36","2014-04-11 05:21:36","LS2BATCH","LS2BATCH"
"ERI","IDD  ","Installment Due Day","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"BET","2500 ","2500","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"BET","2501 ","2501","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"BET","2502 ","2502","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"BET","2503 ","2503","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"BET","2504 ","2504","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"BET","2505 ","2505","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"BET","2506 ","2506","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"BET","2507 ","2507","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"BET","2508 ","2508","Y","N","2014-01-13 17:16:14","2014-01-13 17:16:14","LS2BATCH","LS2BATCH"
"SNM","BGFIL","Bank Group Funding Rate Income","N","Y","2014-03-03 09:32:09","2019-04-03 23:23:44","LOANIQ01","LS2BATCH"
"SNM","BGFPL","Bank Group Funding Rate Payable","N","Y","2014-03-03 09:32:35","2019-04-03 23:23:44","LOANIQ01","LS2BATCH"
"SNM","BGFRL","Bank Group Funding Rate Receivable","N","Y","2014-03-03 09:33:09","2019-04-03 23:23:44","LOANIQ01","LS2BATCH"
"SNM","GTFEE","Guarantee Fee Expense","N","Y","2014-03-03 09:50:44","2019-04-03 23:23:53","LOANIQ01","LS2BATCH"
"SNM","STSEL","Stab Additional Spread Expense","N","Y","2014-03-03 09:54:34","2019-04-03 23:24:01","LOANIQ01","LS2BATCH"
"BET","2566 ","2566","Y","N","2014-01-13 17:16:15","2014-01-13 17:16:15","LS2BATCH","LS2BATCH"
"UFN","1741 ","Data Type","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1742 ","Dependent Table","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1743 ","Attribute Group","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1744 ","Search And Grid Objects","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1745 ","Document Attribute","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1746 ","Document Attribute Names","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1747 ","Customer Attribute Names","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1748 ","Collateral Object State Codes","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1749 ","Collateral Object","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"UFN","1750 ","Dependent Table Type","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"PRT","ATLCD","Adjusted Cycle Due Thru Last Night","Y","N","2020-01-20 20:15:25","2020-01-20 20:15:25","        ","LS2BATCH"
"PRT","ATTCD","Adjusted Cycle Due Thru Tonight","Y","N","2020-01-20 20:15:25","2020-01-20 20:15:25","        ","LS2BATCH"
"PRT","LNDSH","Lender Shares (Prepay Cycle)","Y","N","2020-01-20 20:15:25","2020-01-20 20:15:25","        ","LS2BATCH"
"PRT","INTPP","Pro Rate based on Principal","Y","N","2020-01-20 20:15:25","2020-01-20 20:15:25","        ","LS2BATCH"
"HCL","AUADL","Adelaide, Australia","Y","Y","2019-04-05 09:41:35","2019-04-05 09:41:35","BRIANMOK","BRIANMOK"
"HCL","NLAMS","Amsterdam, Netherlands","Y","Y","2019-04-05 09:42:49","2019-04-05 09:42:49","BRIANMOK","BRIANMOK"
"HCL","GRATH","Athens, Greece","Y","Y","2019-04-05 09:43:37","2019-04-05 09:43:37","BRIANMOK","BRIANMOK"
"HCL","NZAKL","Auckland, New Zealand","Y","Y","2019-04-05 09:44:10","2019-04-05 09:44:10","BRIANMOK","BRIANMOK"
"CPC","1401 ","Metal & Glass Containers","Y","Y","2014-04-14 15:41:10","2014-04-14 15:41:10","LOANIQ01","LOANIQ01"
"CPC","1402 ","Paper Packaging","Y","Y","2014-04-14 15:41:34","2014-04-14 15:41:34","LOANIQ01","LOANIQ01"
"CPC","1501 ","Aluminium","Y","Y","2014-04-14 15:42:05","2014-04-14 15:42:05","LOANIQ01","LOANIQ01"
"CPC","1502 ","Metals (except Precious Metals) Mining","Y","Y","2014-04-14 15:42:40","2014-04-14 15:42:40","LOANIQ01","LOANIQ01"
"CPC","1504 ","Diversified Metals Mfg","Y","Y","2014-04-14 15:43:10","2014-04-14 15:43:10","LOANIQ01","LOANIQ01"
"EVN","PSSCG","Penalty Spread Status Changed","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"VHT","OTPSS","Outstanding Penalty Spread Status","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"VHT","OSTPS","Outstanding Penalty Spread","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"EVN","PSAIC","Penalty Spread All-In Rate Cap Changed","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"EVN","PSAIF","Penalty Spread All-In Rate Floor Changed","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"VHT","PSAIC","Penalty Spread All-In Rate Cap","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"VHT","PSAIF","Penalty Spread All-In Rate Floor","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"BET","3234 ","3234","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"BET","3235 ","3235","Y","N","2019-04-04 00:48:50","2019-04-04 00:48:50","        ","LS2BATCH"
"CPC","3507 ","Leisure Facilities","Y","Y","2014-04-14 16:08:28","2014-04-14 16:08:28","LOANIQ01","LOANIQ01"
"CPC","3511 ","Golf Courses","Y","Y","2014-04-14 16:08:49","2014-04-14 16:08:49","LOANIQ01","LOANIQ01"
"CPC","3601 ","Advertising","Y","Y","2014-04-14 16:09:13","2014-04-14 16:09:13","LOANIQ01","LOANIQ01"
"CPC","3602 ","Broadcasting & Cable Networks","Y","Y","2014-04-14 16:09:43","2014-04-14 16:09:43","LOANIQ01","LOANIQ01"
"CPC","3604 ","Cable TV & Satellite","Y","Y","2014-04-14 16:10:11","2014-04-14 16:10:11","LOANIQ01","LOANIQ01"
"CPC","3605 ","Motion Picture Production","Y","Y","2014-04-14 16:10:36","2014-04-14 16:10:36","LOANIQ01","LOANIQ01"
"CPC","3606 ","Movies, Theatres, Music Production & Distribution","Y","Y","2014-04-14 16:12:21","2014-04-14 16:12:21","LOANIQ01","LOANIQ01"
"CPC","3607 ","Diversified Media Conglomerates","Y","Y","2014-04-14 16:12:53","2014-04-14 16:12:53","LOANIQ01","LOANIQ01"
"CPC","3609 ","Publishing","Y","Y","2014-04-14 16:13:16","2014-04-14 16:13:16","LOANIQ01","LOANIQ01"
"CPC","3701 ","Wholesale Auto","Y","Y","2014-04-14 16:13:38","2014-04-14 16:13:38","LOANIQ01","LOANIQ01"
"CPC","3702 ","Wholesale Bldg Matls & Equip","Y","Y","2014-04-14 16:14:09","2014-04-14 16:14:09","LOANIQ01","LOANIQ01"
"CPC","3704 ","Wholesale Furniture & Appliance","Y","Y","2014-04-14 16:14:46","2014-04-14 16:14:46","LOANIQ01","LOANIQ01"
"CPC","3705 ","Wholesale Manufactured Goods - All Other","Y","Y","2014-04-14 16:15:30","2014-04-14 16:15:30","LOANIQ01","LOANIQ01"
"CPC","3707 ","Wholesale Textiles & Apparel","Y","Y","2014-04-14 16:16:00","2014-04-14 16:16:00","LOANIQ01","LOANIQ01"
"CPC","3710 ","Wholesale Food & Beverage","Y","Y","2014-04-14 16:16:31","2014-04-14 16:16:31","LOANIQ01","LOANIQ01"
"CPC","3801 ","Catalogue Retail","Y","Y","2014-04-14 16:17:02","2014-04-14 16:17:02","LOANIQ01","LOANIQ01"
"CPC","3802 ","Internet Retail","Y","Y","2014-04-14 16:17:26","2014-04-14 16:17:26","LOANIQ01","LOANIQ01"
"CPC","3901 ","Department Stores","Y","Y","2014-04-14 16:17:49","2014-04-14 16:17:49","LOANIQ01","LOANIQ01"
"CPC","3902 ","General Merchandise Stores","Y","Y","2014-04-14 16:18:14","2014-04-14 16:18:14","LOANIQ01","LOANIQ01"
"CPC","4001 ","Apparel Retail","Y","Y","2014-04-14 16:18:35","2014-04-14 16:18:35","LOANIQ01","LOANIQ01"
"CPC","4002 ","Computer & Electronics Retail","Y","Y","2014-04-14 16:19:10","2014-04-14 16:19:10","LOANIQ01","LOANIQ01"
"CPC","4003 ","Home Improvement Retail","Y","Y","2014-04-14 16:19:34","2014-04-14 16:19:34","LOANIQ01","LOANIQ01"
"CPC","4004 ","Speciality Stores","Y","Y","2014-04-14 16:19:58","2014-04-14 16:19:58","LOANIQ01","LOANIQ01"
"CPC","4005 ","Automotive Retail","Y","Y","2014-04-14 16:20:20","2014-04-14 16:20:20","LOANIQ01","LOANIQ01"
"CPC","4006 ","Homefurnishing Retail","Y","Y","2014-04-14 16:20:43","2014-04-14 16:20:43","LOANIQ01","LOANIQ01"
"CPC","4101 ","Auto Dealers","Y","Y","2014-04-14 16:21:05","2014-04-14 16:21:05","LOANIQ01","LOANIQ01"
"CPC","7401 ","Consumer Loans on Coml Systems","Y","Y","2014-04-14 17:02:00","2014-04-14 17:02:00","LOANIQ01","LOANIQ01"
"CPC","7402 ","Individual Investors","Y","Y","2014-04-14 17:02:24","2014-04-14 17:02:24","LOANIQ01","LOANIQ01"
"CPC","7403 ","Investors w/ Limited Resource","Y","Y","2014-04-14 17:02:54","2014-04-14 17:02:54","LOANIQ01","LOANIQ01"
"CPC","7404 ","Trusts","Y","Y","2014-04-14 17:03:14","2014-04-14 17:03:14","LOANIQ01","LOANIQ01"
"BET","2916 ","2916","Y","N","2014-01-13 17:16:30","2014-01-13 17:16:30","LS2BATCH","LS2BATCH"
"BET","2917 ","2917","Y","N","2014-01-13 17:16:30","2014-01-13 17:16:30","LS2BATCH","LS2BATCH"
"EVN","TMACH","Trade Matched in E-Settlement System","Y","N","2014-01-13 17:16:30","2014-01-13 17:16:30","LS2BATCH","LS2BATCH"
"OCF","NOTDT","Note Date","Y","N","2014-04-11 05:21:36","2014-04-11 05:21:36","LS2BATCH","LS2BATCH"
"OCF","PRTNM","Property Name","Y","N","2014-04-11 05:21:36","2014-04-11 05:21:36","LS2BATCH","LS2BATCH"
"EVN","PNCHG","Property Name Changed","Y","N","2014-04-11 05:21:36","2014-04-11 05:21:36","LS2BATCH","LS2BATCH"
"SSL","5    ","Bullet Swap","Y","N","2014-04-11 05:21:37","2014-04-11 05:21:37","LS2BATCH","LS2BATCH"
"GSO","FATCW","FATCA Tax Withholding","Y","Y","2014-04-11 05:22:42","2014-04-11 05:22:42","LS2BATCH","LS2BATCH"
"SNM","FATCA","FATCA Tax Withholding Account","N","Y","2014-04-11 05:22:42","2019-04-03 23:23:52","LS2BATCH","LS2BATCH"
"SNM","COMOF","Commission Offset","N","Y","2014-01-13 17:17:04","2019-04-03 23:23:47","LS2BATCH","LS2BATCH"
"BET","2954 ","2954","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"BET","2955 ","2955","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"BET","2956 ","2956","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"BET","2957 ","2957","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"CPC","4302 ","Vintners & Distillers","Y","Y","2014-04-14 16:23:37","2014-04-14 16:23:37","LOANIQ01","LOANIQ01"
"CPC","4304 ","Soft Drinks","Y","Y","2014-04-14 16:23:58","2014-04-14 16:23:58","LOANIQ01","LOANIQ01"
"CPC","4305 ","Beer, Wine & Liquor Distributors","Y","Y","2014-04-14 16:24:32","2014-04-14 16:24:32","LOANIQ01","LOANIQ01"
"CPC","4401 ","Crop Farming","Y","Y","2014-04-14 16:24:54","2014-04-14 16:24:54","LOANIQ01","LOANIQ01"
"CPC","4403 ","Farm Product Processing","Y","Y","2014-04-14 16:25:19","2014-04-14 16:25:19","LOANIQ01","LOANIQ01"
"CPC","4409 ","Beef","Y","Y","2014-04-14 16:25:39","2014-04-14 16:25:39","LOANIQ01","LOANIQ01"
"CPC","4411 ","Poultry, Pork & Seafood","Y","Y","2014-04-14 16:26:08","2014-04-14 16:26:08","LOANIQ01","LOANIQ01"
