"SCI_RID_ITEM","SCI_AMT_ITEM","SCI_DTE_EFFECTIVE","SCI_RID_SCHEDULE","SCI_IND_UNSCHEDULE","SCI_TSP_REC_CREATE","SCI_TSP_REC_UPDATE","SCI_UID_REC_CREATE","SCI_UID_REC_UPDATE","SCI_PCT_ORIG_BAL","SCI_DTE_TARGET","SCI_AMT_INTEREST","SCI_AMT_INT_PAID","SCI_AMT_PRIN_PAID","SCI_DTE_ACCR_EFFEC","SCI_AMT_BILL_FACE","SCI_AMT_DISCOUNT","SCI_AMT_NETYLD_INT","SCI_AMT_PROCEEDS","SCI_AMT_SVFEE","SCI_CDE_CON_BIL_OP","SCI_CDE_F_BAL_TYPE","SCI_DTE_ACT_DUE","SCI_DTE_LNK_ASSET","SCI_DTE_LNK_DONE","SCI_IND_DEFICIENT","SCI_IND_LAST_DAY","SCI_NUM_GRACE_DAYS","SCI_NUM_INTR_DAYS","SCI_PCT_FAC_SC_ITM","SCI_RID_CTR_ITEM","SCI_CDE_OBJ_DB_ST","SCI_TSP_PRN_UPDATE","SCI_CDE_BRANCH"
"YREGLO8G","-3149.61","2021-12-13 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-08 00:00:00","","0","0","2021-12-13 00:00:00","","","0","","0","NONE ","","2021-12-11 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGLPMO","-3149.61","2021-12-15 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-10 00:00:00","","0","0","2021-12-15 00:00:00","","","0","","0","NONE ","","2021-12-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGLR0W","-3149.61","2021-12-17 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-14 00:00:00","","0","0","2021-12-17 00:00:00","","","0","","0","NONE ","","2021-12-17 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGLSF4","-3149.61","2021-12-20 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-15 00:00:00","","0","0","2021-12-20 00:00:00","","","0","","0","NONE ","","2021-12-19 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGLTTC","-3149.61","2021-12-21 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-16 00:00:00","","0","0","2021-12-21 00:00:00","","","0","","0","NONE ","","2021-12-21 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGLV7K","-3149.61","2021-12-23 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-20 00:00:00","","0","0","2021-12-23 00:00:00","","","0","","0","NONE ","","2021-12-23 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGLWLS","-3149.61","2021-12-27 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-22 00:00:00","","0","0","2021-12-27 00:00:00","","","0","","0","NONE ","","2021-12-25 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGLY00","-3149.61","2021-12-29 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-24 00:00:00","","0","0","2021-12-29 00:00:00","","","0","","0","NONE ","","2021-12-29 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGLZE8","-3149.61","2021-12-31 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-28 00:00:00","","0","0","2021-12-31 00:00:00","","","0","","0","NONE ","","2021-12-31 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGM0SG","-3149.61","2022-01-03 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-29 00:00:00","","0","0","2022-01-03 00:00:00","","","0","","0","NONE ","","2022-01-02 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGM26O","-3149.61","2022-01-04 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2021-12-30 00:00:00","","0","0","2022-01-04 00:00:00","","","0","","0","NONE ","","2022-01-04 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGM3KW","-3149.61","2022-01-06 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-03 00:00:00","","0","0","2022-01-06 00:00:00","","","0","","0","NONE ","","2022-01-06 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGM4Z4","-3149.61","2022-01-10 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-05 00:00:00","","0","0","2022-01-10 00:00:00","","","0","","0","NONE ","","2022-01-08 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGM6DC","-3149.61","2022-01-12 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-07 00:00:00","","0","0","2022-01-12 00:00:00","","","0","","0","NONE ","","2022-01-12 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGM7RK","-3149.61","2022-01-14 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-11 00:00:00","","0","0","2022-01-14 00:00:00","","","0","","0","NONE ","","2022-01-14 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGM95S","-3149.61","2022-01-17 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-12 00:00:00","","0","0","2022-01-17 00:00:00","","","0","","0","NONE ","","2022-01-16 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMAK0","-3149.61","2022-01-18 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-13 00:00:00","","0","0","2022-01-18 00:00:00","","","0","","0","NONE ","","2022-01-18 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMBY8","-3149.61","2022-01-20 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-17 00:00:00","","0","0","2022-01-20 00:00:00","","","0","","0","NONE ","","2022-01-20 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMDCG","-3149.61","2022-01-24 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-19 00:00:00","","0","0","2022-01-24 00:00:00","","","0","","0","NONE ","","2022-01-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMEQO","-3149.61","2022-01-26 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-21 00:00:00","","0","0","2022-01-26 00:00:00","","","0","","0","NONE ","","2022-01-26 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMG4W","-3149.61","2022-01-28 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-25 00:00:00","","0","0","2022-01-28 00:00:00","","","0","","0","NONE ","","2022-01-28 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMHJ4","-3149.61","2022-01-31 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-26 00:00:00","","0","0","2022-01-31 00:00:00","","","0","","0","NONE ","","2022-01-30 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMIXC","-3149.61","2022-02-01 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-27 00:00:00","","0","0","2022-02-01 00:00:00","","","0","","0","NONE ","","2022-02-01 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMKBK","-3149.61","2022-02-03 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-01-31 00:00:00","","0","0","2022-02-03 00:00:00","","","0","","0","NONE ","","2022-02-03 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMLPS","-3149.61","2022-02-07 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-02 00:00:00","","0","0","2022-02-07 00:00:00","","","0","","0","NONE ","","2022-02-05 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMN40","-3149.61","2022-02-09 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-04 00:00:00","","0","0","2022-02-09 00:00:00","","","0","","0","NONE ","","2022-02-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMOI8","-3149.61","2022-02-11 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-08 00:00:00","","0","0","2022-02-11 00:00:00","","","0","","0","NONE ","","2022-02-11 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMPWG","-3149.61","2022-02-14 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-09 00:00:00","","0","0","2022-02-14 00:00:00","","","0","","0","NONE ","","2022-02-13 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMRAO","-3149.61","2022-02-15 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-10 00:00:00","","0","0","2022-02-15 00:00:00","","","0","","0","NONE ","","2022-02-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMSOW","-3149.61","2022-02-17 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-14 00:00:00","","0","0","2022-02-17 00:00:00","","","0","","0","NONE ","","2022-02-17 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMU34","-3149.61","2022-02-21 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-16 00:00:00","","0","0","2022-02-21 00:00:00","","","0","","0","NONE ","","2022-02-19 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMVHC","-3149.61","2022-02-23 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-18 00:00:00","","0","0","2022-02-23 00:00:00","","","0","","0","NONE ","","2022-02-23 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMWVK","-3149.61","2022-02-25 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-22 00:00:00","","0","0","2022-02-25 00:00:00","","","0","","0","NONE ","","2022-02-25 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMY9S","-3149.61","2022-02-28 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-23 00:00:00","","0","0","2022-02-28 00:00:00","","","0","","0","NONE ","","2022-02-27 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGMZO0","-3149.61","2022-03-01 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-24 00:00:00","","0","0","2022-03-01 00:00:00","","","0","","0","NONE ","","2022-03-01 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGN128","-3149.61","2022-03-03 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-02-28 00:00:00","","0","0","2022-03-03 00:00:00","","","0","","0","NONE ","","2022-03-03 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGN2GG","-3149.61","2022-03-07 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-02 00:00:00","","0","0","2022-03-07 00:00:00","","","0","","0","NONE ","","2022-03-05 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGN3UO","-3149.61","2022-03-09 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-04 00:00:00","","0","0","2022-03-09 00:00:00","","","0","","0","NONE ","","2022-03-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGN58W","-3149.61","2022-03-11 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-08 00:00:00","","0","0","2022-03-11 00:00:00","","","0","","0","NONE ","","2022-03-11 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGN6N4","-3149.61","2022-03-14 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-09 00:00:00","","0","0","2022-03-14 00:00:00","","","0","","0","NONE ","","2022-03-13 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGN81C","-3149.61","2022-03-15 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-10 00:00:00","","0","0","2022-03-15 00:00:00","","","0","","0","NONE ","","2022-03-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGN9FK","-3149.61","2022-03-17 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-14 00:00:00","","0","0","2022-03-17 00:00:00","","","0","","0","NONE ","","2022-03-17 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNATS","-3149.61","2022-03-21 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-16 00:00:00","","0","0","2022-03-21 00:00:00","","","0","","0","NONE ","","2022-03-19 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNC80","-3149.61","2022-03-23 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-18 00:00:00","","0","0","2022-03-23 00:00:00","","","0","","0","NONE ","","2022-03-23 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNDM8","-3149.61","2022-03-25 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-22 00:00:00","","0","0","2022-03-25 00:00:00","","","0","","0","NONE ","","2022-03-25 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNF0G","-3149.61","2022-03-28 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-23 00:00:00","","0","0","2022-03-28 00:00:00","","","0","","0","NONE ","","2022-03-27 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNGEO","-3149.61","2022-03-29 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-24 00:00:00","","0","0","2022-03-29 00:00:00","","","0","","0","NONE ","","2022-03-29 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNHSW","-3149.61","2022-03-31 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-28 00:00:00","","0","0","2022-03-31 00:00:00","","","0","","0","NONE ","","2022-03-31 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNJ74","-3149.61","2022-04-04 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-03-30 00:00:00","","0","0","2022-04-04 00:00:00","","","0","","0","NONE ","","2022-04-02 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNKLC","-3149.61","2022-04-06 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-01 00:00:00","","0","0","2022-04-06 00:00:00","","","0","","0","NONE ","","2022-04-06 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNLZK","-3149.61","2022-04-08 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-05 00:00:00","","0","0","2022-04-08 00:00:00","","","0","","0","NONE ","","2022-04-08 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNNDS","-3149.61","2022-04-11 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-06 00:00:00","","0","0","2022-04-11 00:00:00","","","0","","0","NONE ","","2022-04-10 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNOS0","-3149.61","2022-04-12 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-07 00:00:00","","0","0","2022-04-12 00:00:00","","","0","","0","NONE ","","2022-04-12 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNQ68","-3149.61","2022-04-14 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-11 00:00:00","","0","0","2022-04-14 00:00:00","","","0","","0","NONE ","","2022-04-14 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNRKG","-3149.61","2022-04-19 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-12 00:00:00","","0","0","2022-04-19 00:00:00","","","0","","0","NONE ","","2022-04-16 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNSYO","-3149.61","2022-04-20 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-13 00:00:00","","0","0","2022-04-20 00:00:00","","","0","","0","NONE ","","2022-04-20 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNUCW","-3149.61","2022-04-22 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-19 00:00:00","","0","0","2022-04-22 00:00:00","","","0","","0","NONE ","","2022-04-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNVR4","-3149.61","2022-04-25 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-20 00:00:00","","0","0","2022-04-25 00:00:00","","","0","","0","NONE ","","2022-04-24 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNX5C","-3149.61","2022-04-26 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-21 00:00:00","","0","0","2022-04-26 00:00:00","","","0","","0","NONE ","","2022-04-26 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNYJK","-3149.61","2022-04-28 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-22 00:00:00","","0","0","2022-04-28 00:00:00","","","0","","0","NONE ","","2022-04-28 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGNZXS","-3149.61","2022-04-29 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-25 00:00:00","","0","0","2022-04-29 00:00:00","","","0","","0","NONE ","","2022-04-30 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGO1C0","-3149.61","2022-05-02 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-26 00:00:00","","0","0","2022-05-02 00:00:00","","","0","","0","NONE ","","2022-05-02 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGO2Q8","-3149.61","2022-05-04 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-04-29 00:00:00","","0","0","2022-05-04 00:00:00","","","0","","0","NONE ","","2022-05-04 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGO44G","-3149.61","2022-05-06 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-03 00:00:00","","0","0","2022-05-06 00:00:00","","","0","","0","NONE ","","2022-05-06 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGO5IO","-3149.61","2022-05-09 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-04 00:00:00","","0","0","2022-05-09 00:00:00","","","0","","0","NONE ","","2022-05-08 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGO6WW","-3149.61","2022-05-10 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-05 00:00:00","","0","0","2022-05-10 00:00:00","","","0","","0","NONE ","","2022-05-10 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGO8B4","-3149.61","2022-05-12 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-09 00:00:00","","0","0","2022-05-12 00:00:00","","","0","","0","NONE ","","2022-05-12 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGO9PC","-3149.61","2022-05-16 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-11 00:00:00","","0","0","2022-05-16 00:00:00","","","0","","0","NONE ","","2022-05-14 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOB3K","-3149.61","2022-05-18 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-13 00:00:00","","0","0","2022-05-18 00:00:00","","","0","","0","NONE ","","2022-05-18 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOCHS","-3149.61","2022-05-20 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-17 00:00:00","","0","0","2022-05-20 00:00:00","","","0","","0","NONE ","","2022-05-20 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGODW0","-3149.61","2022-05-23 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-18 00:00:00","","0","0","2022-05-23 00:00:00","","","0","","0","NONE ","","2022-05-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOFA8","-3149.61","2022-05-24 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-19 00:00:00","","0","0","2022-05-24 00:00:00","","","0","","0","NONE ","","2022-05-24 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOGOG","-3149.61","2022-05-27 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-23 00:00:00","","0","0","2022-05-27 00:00:00","","","0","","0","NONE ","","2022-05-26 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOI2O","-3149.61","2022-05-30 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-24 00:00:00","","0","0","2022-05-30 00:00:00","","","0","","0","NONE ","","2022-05-28 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOJGW","-3149.61","2022-06-01 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-27 00:00:00","","0","0","2022-06-01 00:00:00","","","0","","0","NONE ","","2022-06-01 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOKV4","-3149.61","2022-06-03 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-05-31 00:00:00","","0","0","2022-06-03 00:00:00","","","0","","0","NONE ","","2022-06-03 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOM9C","-3149.61","2022-06-07 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-01 00:00:00","","0","0","2022-06-07 00:00:00","","","0","","0","NONE ","","2022-06-05 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGONNK","-3149.61","2022-06-09 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-03 00:00:00","","0","0","2022-06-09 00:00:00","","","0","","0","NONE ","","2022-06-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOP1S","-3149.61","2022-06-13 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-08 00:00:00","","0","0","2022-06-13 00:00:00","","","0","","0","NONE ","","2022-06-11 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOQG0","-3149.61","2022-06-15 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-10 00:00:00","","0","0","2022-06-15 00:00:00","","","0","","0","NONE ","","2022-06-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGORU8","-3149.61","2022-06-17 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-14 00:00:00","","0","0","2022-06-17 00:00:00","","","0","","0","NONE ","","2022-06-17 00:00:00","","","N","N","","","","","PEND ","","CG852"
"YREGOT8G","-3149.61","2022-06-20 00:00:00","YREGCRD9","N","2020-09-11 14:32:39","2020-09-11 14:36:31","JAQUITAN","JANICEA1","0.0013123375","2022-06-15 00:00:00","","0","0","2022-06-20 00:00:00","","","0","","0","NONE ","","2022-06-19 00:00:00","","","N","N","","","","","PEND ","","CG852"
