"CUE_CID_CUST_ID","CUE_CDE_EVENT_TYPE","CUE_DTE_EFFECTIVE","CUE_RID_CUST_EVENT","CUE_TSP_REC_CREATE","CUE_TSP_REC_UPDATE","CUE_UID_REC_CREATE","CUE_UID_REC_UPDATE","CUE_TXT_EVENT_CMT","CUE_CDE_BRANCH"
"M2EIVJHN","LOCMP","2021-10-15 00:00:00","M-EIVJUK","2020-10-30 15:47:27","2020-10-30 15:47:27","INPAMT01","INPAMT01","Borrower location Melbourne, VIC,Australia completed.",""
"M2EIVJHN","RICHN","2021-10-15 00:00:00","M-EIVK2Y","2020-10-30 15:49:34","2020-10-30 15:49:34","INPAMT01","INPAMT01","Remittance Instruction IMTUSD2-4029 has been changed",""
"M2EIVJHN","RICHN","2021-10-15 00:00:00","M-EIVKB2","2020-10-30 15:50:35","2020-10-30 15:50:35","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD2-4030 has been changed",""
"M2EIVJHN","RIREL","2021-10-15 00:00:00","MQEIVL0G","2020-10-30 15:57:57","2020-10-30 15:57:57","MGRAMT01","MGRAMT01","Remittance Instruction IMTUSD2-4029 has been released.",""
"M2EIVJHN","RIREL","2021-10-15 00:00:00","MQEIVL0M","2020-10-30 15:58:20","2020-10-30 15:58:20","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD2-4030 has been released.",""
"M0EIVLWP","CRTE ","2021-10-15 00:00:00","M0EIVLWV","2020-10-30 16:36:02","2020-10-30 16:36:02","INPAMT01","INPAMT01","New online customer CUSTSHORT34128 created.",""
"M0EIVLWP","NTPCE","2021-10-15 00:00:00","M+EIVM9B","2020-10-30 16:39:51","2020-10-30 16:39:51","INPAMT01","INPAMT01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"M*EIVM8L","CRTE ","2021-10-15 00:00:00","M*EIVM8R","2020-10-30 16:47:20","2020-10-30 16:47:20","INPAMT01","INPAMT01","New online customer CUSTSHORT45130 created.",""
"WAEIVMLA","CRTE ","2021-10-15 00:00:00","WAEIVMLG","2020-10-30 17:01:46","2020-10-30 17:01:46","INPAMT01","INPAMT01","New online customer CUSTSHORT00120 created.",""
"WAEIVMLA","NTPCE","2021-10-15 00:00:00","W!EIVMXW","2020-10-30 17:05:20","2020-10-30 17:05:20","INPAMT01","INPAMT01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"WAEIVMLA","LOCMP","2021-10-15 00:00:00","W!EIVMY7","2020-10-30 17:10:02","2020-10-30 17:10:02","INPAMT01","INPAMT01","Borrower location Melbourne, VIC,Australia completed.",""
"WAEIVMLA","RICHN","2021-10-15 00:00:00","W!EIVN6L","2020-10-30 17:12:31","2020-10-30 17:12:31","INPAMT01","INPAMT01","Remittance Instruction IMTUSD2-0306 has been changed",""
"WAEIVMLA","RICHN","2021-10-15 00:00:00","W!EIVNEP","2020-10-30 17:13:55","2020-10-30 17:13:55","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD2-0307 has been changed",""
"WAEIVMLA","RIREL","2021-10-15 00:00:00","W4EIVO43","2020-10-30 17:26:19","2020-10-30 17:26:19","MGRAMT01","MGRAMT01","Remittance Instruction DDAAUD2-0305 has been released.",""
"WAEIVMLA","RIREL","2021-10-15 00:00:00","W4EIVO49","2020-10-30 17:27:09","2020-10-30 17:27:09","MGRAMT01","MGRAMT01","Remittance Instruction IMTUSD2-0306 has been released.",""
"WAEIVMLA","RIREL","2021-10-15 00:00:00","W4EIVO4D","2020-10-30 17:28:00","2020-10-30 17:28:00","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD2-0307 has been released.",""
"1;EJ2T99","LOCMP","2021-10-15 00:00:00","1REJ2TM3","2020-11-03 15:23:38","2020-11-03 15:23:38","INPAMT01","INPAMT01","Borrower location Melbourne, VIC,Australia completed.",""
"Y)EHYNO1","CRTE ","2021-03-01 00:00:00","Y)EHYNO7","2020-10-12 22:36:44","2020-10-12 22:36:44","MIGGY_IN","MIGGY_IN","New online customer CUSTSHORT27125 created.",""
"Y)EHYNO1","NTPCE","2021-03-01 00:00:00","YEEHYO0J","2020-10-12 22:41:09","2020-10-12 22:41:09","MIGGY_IN","MIGGY_IN","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"Y)EHYNO1","RIREL","2021-03-01 00:00:00","Y7EHYP6I","2020-10-12 22:59:33","2020-10-12 22:59:33","MIGGY_MA","MIGGY_MA","Remittance Instruction DDAAUD1-3112 has been released.",""
"Y)EHYNO1","RIREL","2021-03-01 00:00:00","Y7EHYP6O","2020-10-12 23:00:01","2020-10-12 23:00:01","MIGGY_MA","MIGGY_MA","Remittance Instruction IMTUSD1-3114 has been released.",""
"RVEGMHIE","RIREL","2021-03-08 00:00:00","*PEI53CG","2020-10-16 09:09:30","2020-10-16 09:09:30","ARFELM01","ARFELM01","Remittance Instruction IMTEUR1-4717 has been released.",""
"A-EI5D8F","CRTE ","2021-04-09 00:00:00","A-EI5D8L","2020-10-16 13:51:47","2020-10-16 13:51:47","KIDUENAS","KIDUENAS","New online customer CUSTSHORT41107 created.",""
"C4EIDBGK","RICHN","2021-04-28 00:00:00","CUEIDC9W","2020-10-20 19:47:37","2020-10-20 19:47:37","MIGGY_IN","MIGGY_IN","Remittance Instruction RTGSAUD2-3932 has been changed",""
"CMEIDFTG","CRTE ","2021-04-28 00:00:00","CMEIDFTM","2020-10-20 21:17:09","2020-10-20 21:17:09","INPAMT01","INPAMT01","New online customer CUSTSHORT15114 created.",""
":REIIK9J","RIREL","2021-05-07 00:00:00","QJEIITLJ","2020-10-23 19:16:44","2020-10-23 19:16:44","MGRALN01","MGRALN01","Remittance Instruction DDAAUD1-5421 has been released.",""
":REIIK9J","LOCMP","2021-05-07 00:00:00","Q;EIIUNH","2020-10-23 19:48:12","2020-10-23 19:48:12","INPALN01","INPALN01","Borrower location Melbourne, VIC,Australia completed.",""
":REIIK9J","RICHN","2021-05-07 00:00:00","Q;EIIUVV","2020-10-23 19:50:42","2020-10-23 19:50:42","INPALN01","INPALN01","Remittance Instruction IMTUSD1-4158 has been changed",""
":REIIK9J","RICHN","2021-05-07 00:00:00","Q;EIIV3Z","2020-10-23 19:51:58","2020-10-23 19:51:58","INPALN01","INPALN01","Remittance Instruction RTGSAUD1-4159 has been changed",""
":REIIK9J","RIREL","2021-05-07 00:00:00","Q6EIIVTD","2020-10-23 20:02:51","2020-10-23 20:02:51","MGRALN01","MGRALN01","Remittance Instruction DDAAUD1-4156 has been released.",""
":REIIK9J","RIREL","2021-05-07 00:00:00","Q6EIIVTJ","2020-10-23 20:03:48","2020-10-23 20:03:48","MGRALN01","MGRALN01","Remittance Instruction IMTUSD1-4158 has been released.",""
":REIIK9J","RIREL","2021-05-07 00:00:00","Q6EIIVTN","2020-10-23 20:04:27","2020-10-23 20:04:27","MGRALN01","MGRALN01","Remittance Instruction RTGSAUD1-4159 has been released.",""
"5KEIO88M","STCHD","2021-06-07 00:00:00","5KEIO88Q","2020-10-26 18:19:27","2020-10-26 18:19:27","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIO88M","CFCOP","2021-06-07 00:00:00","5KEIO88R","2020-10-26 18:19:27","2020-10-26 18:19:27","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIOACK","STCHD","2021-06-07 00:00:00","5KEIOACO","2020-10-26 19:05:01","2020-10-26 19:05:01","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIOACK","CFCOP","2021-06-07 00:00:00","5KEIOACP","2020-10-26 19:05:01","2020-10-26 19:05:01","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIPKZW","STCHD","2021-06-07 00:00:00","5KEIPL00","2020-10-27 11:52:36","2020-10-27 11:52:36","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIPKZW","CFCOP","2021-06-07 00:00:00","5KEIPL01","2020-10-27 11:52:36","2020-10-27 11:52:36","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIPQFC","STCHD","2021-06-07 00:00:00","5KEIPQFG","2020-10-27 13:49:53","2020-10-27 13:49:53","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIPQFC","CFCOP","2021-06-07 00:00:00","5KEIPQFH","2020-10-27 13:49:53","2020-10-27 13:49:53","LOANIQ01","LOANIQ01","Created From Common Party",""
"4ZEIQ1E8","RICHN","2021-03-11 00:00:00","49EIQ27K","2020-10-27 17:47:52","2020-10-27 17:47:52","TESTINP ","TESTINP ","Remittance Instruction RTGSAUD1-3519 has been changed",""
"4ZEIQ1E8","NTPCE","2021-03-11 00:00:00","49EIQ1QR","2020-10-27 17:38:26","2020-10-27 17:38:26","TESTINP ","TESTINP ","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"4ZEIQ1E8","RICHN","2021-03-11 00:00:00","49EIQ1ZG","2020-10-27 17:46:31","2020-10-27 17:46:31","TESTINP ","TESTINP ","Remittance Instruction IMTUSD1-3518 has been changed",""
"4ZEIQ1E8","RIREL","2021-03-11 00:00:00","4YEIQ2PM","2020-10-27 17:58:34","2020-10-27 17:58:34","TESTMGR ","TESTMGR ","Remittance Instruction IMTUSD1-3518 has been released.",""
"4REIQ4W5","CRTE ","2021-06-09 00:00:00","4REIQ4WB","2020-10-27 18:53:31","2020-10-27 18:53:31","INPAMT01","INPAMT01","New online customer CUSTSHORT52131 created.",""
"4;EIQ81F","RICHN","2021-06-09 00:00:00","46EIQ8ML","2020-10-27 19:02:26","2020-10-27 19:02:26","INPALN01","INPALN01","Remittance Instruction IMTUSD1-5244 has been changed",""
"4;EIQ81F","RICHN","2021-06-09 00:00:00","46EIQ8UP","2020-10-27 19:03:43","2020-10-27 19:03:43","INPALN01","INPALN01","Remittance Instruction RTGSAUD1-5245 has been changed",""
"4REIQ4W5","RICHN","2021-06-09 00:00:00","4MEIQ5HD","2020-10-27 19:07:11","2020-10-27 19:07:11","INPAMT01","INPAMT01","Remittance Instruction IMTUSD1-5636 has been changed",""
"4REIQ4W5","RICHN","2021-06-09 00:00:00","4MEIQ5PH","2020-10-27 19:08:37","2020-10-27 19:08:37","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5637 has been changed",""
"4;EIQ81F","RIREL","2021-06-09 00:00:00","4HEIQ9K3","2020-10-27 19:14:28","2020-10-27 19:14:28","MGRALN01","MGRALN01","Remittance Instruction IMTUSD1-5244 has been released.",""
"4REIQ4W5","RIREL","2021-06-09 00:00:00","4DEIQ6EP","2020-10-27 19:24:20","2020-10-27 19:24:20","MGRAMT01","MGRAMT01","Remittance Instruction DDAAUD1-5635 has been released.",""
"4REIQ4W5","RIREL","2021-06-09 00:00:00","4DEIQ6EV","2020-10-27 19:25:15","2020-10-27 19:25:15","MGRAMT01","MGRAMT01","Remittance Instruction IMTUSD1-5636 has been released.",""
"4REIQ4W5","RIREL","2021-06-09 00:00:00","4DEIQ6EZ","2020-10-27 19:26:09","2020-10-27 19:26:09","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD1-5637 has been released.",""
"5KEIQDKU","STCHD","2021-06-10 00:00:00","5KEIQDKY","2020-10-27 22:09:58","2020-10-27 22:09:58","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQDKU","CFCOP","2021-06-10 00:00:00","5KEIQDKZ","2020-10-27 22:09:58","2020-10-27 22:09:58","LOANIQ01","LOANIQ01","Created From Common Party",""
"=HEIAPW5","LACHN","2021-07-08 00:00:00","5KEIQQ8I","2020-10-28 00:13:50","2020-10-28 00:13:50","LOANIQ01","LOANIQ01","Legal Address Legal Address has been changed.",""
"$$EHSFB1","LACHN","2021-07-08 00:00:00","5KEIQQAB","2020-10-28 00:14:05","2020-10-28 00:14:05","LOANIQ01","LOANIQ01","Legal Address Legal Address has been changed.",""
";(EHLBAR","LACHN","2021-07-08 00:00:00","5KEIQSZ2","2020-10-28 00:33:10","2020-10-28 00:33:10","LOANIQ01","LOANIQ01","Legal Address Legal Address has been changed.",""
"UWEHCNUO","LACHN","2021-07-08 00:00:00","5KEIQSZ8","2020-10-28 00:33:16","2020-10-28 00:33:16","LOANIQ01","LOANIQ01","Legal Address Legal Address has been changed.",""
"UWEHCNQ1","LACHN","2021-07-08 00:00:00","5KEIQSZA","2020-10-28 00:33:16","2020-10-28 00:33:16","LOANIQ01","LOANIQ01","Legal Address Legal Address has been changed.",""
"UWEHCNU5","LACHN","2021-07-08 00:00:00","5KEIQSZC","2020-10-28 00:33:17","2020-10-28 00:33:17","LOANIQ01","LOANIQ01","Legal Address Legal Address has been changed.",""
"5KEIQSZR","STCHD","2021-07-08 00:00:00","5KEIQSZV","2020-10-28 00:53:10","2020-10-28 00:53:10","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQSZR","CFCOP","2021-07-08 00:00:00","5KEIQSZW","2020-10-28 00:53:10","2020-10-28 00:53:10","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIQT04","STCHD","2021-07-08 00:00:00","5KEIQT08","2020-10-28 00:53:13","2020-10-28 00:53:13","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT04","CFCOP","2021-07-08 00:00:00","5KEIQT09","2020-10-28 00:53:13","2020-10-28 00:53:13","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIQT0H","STCHD","2021-07-08 00:00:00","5KEIQT0L","2020-10-28 00:53:13","2020-10-28 00:53:13","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT0H","CFCOP","2021-07-08 00:00:00","5KEIQT0M","2020-10-28 00:53:13","2020-10-28 00:53:13","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIQT0U","STCHD","2021-07-08 00:00:00","5KEIQT0Y","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT0U","CFCOP","2021-07-08 00:00:00","5KEIQT0Z","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIQT17","STCHD","2021-07-08 00:00:00","5KEIQT1B","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT17","CFCOP","2021-07-08 00:00:00","5KEIQT1C","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIQT1K","STCHD","2021-07-08 00:00:00","5KEIQT1O","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT1K","CFCOP","2021-07-08 00:00:00","5KEIQT1P","2020-10-28 00:53:14","2020-10-28 00:53:14","LOANIQ01","LOANIQ01","Created From Common Party",""
"RVEGMHIE","LACHN","2021-07-08 00:00:00","5KEIQT1X","2020-10-28 01:13:09","2020-10-28 01:13:09","LOANIQ01","LOANIQ01","Legal Address Legal Address has been changed.",""
"I-EDB3F1","LACHN","2021-07-08 00:00:00","5KEIQT2I","2020-10-28 01:33:15","2020-10-28 01:33:15","LOANIQ01","LOANIQ01","Legal Address Legal Address has been changed.",""
"5KEIQT2Q","STCHD","2021-07-08 00:00:00","5KEIQT2U","2020-10-28 01:33:15","2020-10-28 01:33:15","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT2Q","CFCOP","2021-07-08 00:00:00","5KEIQT2V","2020-10-28 01:33:15","2020-10-28 01:33:15","LOANIQ01","LOANIQ01","Created From Common Party",""
"RVEGMHIE","RICHN","2021-03-08 00:00:00","*AEI52NC","2020-10-16 09:02:33","2020-10-16 09:02:33","ARFELI01","ARFELI01","Remittance Instruction IMTEUR1-4717 has been changed",""
"1.EIEUFN","CRTE ","2021-05-04 00:00:00","1.EIEUFT","2020-10-21 15:24:26","2020-10-21 15:24:26","INPAMT01","INPAMT01","New online customer CUSTSHORT22127 created.",""
"1.EIEUFN","NTPCE","2021-05-04 00:00:00","1TEIEUS7","2020-10-21 15:28:08","2020-10-21 15:28:08","INPAMT01","INPAMT01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"1.EIEUFN","LOCMP","2021-05-04 00:00:00","1TEIEUSI","2020-10-21 15:32:11","2020-10-21 15:32:11","INPAMT01","INPAMT01","Borrower location Melbourne, VIC,Australia completed.",""
"1.EIEUFN","RIREL","2021-05-04 00:00:00","1YEIEVYG","2020-10-21 15:43:01","2020-10-21 15:43:01","MGRAMT01","MGRAMT01","Remittance Instruction IMTUSD2-2529 has been released.",""
":REIIK9J","CRTE ","2021-05-07 00:00:00",":REIIK9P","2020-10-23 16:24:44","2020-10-23 16:24:44","INPALN01","INPALN01","New online customer IEEBRW7642S524118 created.",""
":REIIK9J","LOCMP","2021-05-07 00:00:00","QOEIISFN","2020-10-23 19:00:27","2020-10-23 19:00:27","INPALN01","INPALN01","Borrower location Melbourne, VIC,Australia completed.",""
":REIIK9J","RICHN","2021-05-07 00:00:00","QOEIISO1","2020-10-23 19:03:14","2020-10-23 19:03:14","INPALN01","INPALN01","Remittance Instruction IMTUSD1-5422 has been changed",""
":REIIK9J","RICHN","2021-05-07 00:00:00","QOEIISW5","2020-10-23 19:04:29","2020-10-23 19:04:29","INPALN01","INPALN01","Remittance Instruction RTGSAUD1-5424 has been changed",""
":REIIK9J","RIREL","2021-05-07 00:00:00","QJEIITLP","2020-10-23 19:17:22","2020-10-23 19:17:22","MGRALN01","MGRALN01","Remittance Instruction IMTUSD1-5422 has been released.",""
":REIIK9J","RIREL","2021-05-07 00:00:00","QJEIITLT","2020-10-23 19:18:00","2020-10-23 19:18:00","MGRALN01","MGRALN01","Remittance Instruction RTGSAUD1-5424 has been released.",""
"4ZEIQ1E8","RIREL","2021-03-11 00:00:00","4YEIQ2PG","2020-10-27 17:57:50","2020-10-27 17:57:50","TESTMGR ","TESTMGR ","Remittance Instruction DDAAUD1-3516 has been released.",""
"4ZEIQ1E8","CRTE ","2021-03-11 00:00:00","4ZEIQ1EE","2020-10-27 17:33:17","2020-10-27 17:33:17","TESTINP ","TESTINP ","New online customer IEEBRW7642S630117 created.",""
"4ZEIQ1E8","LOCMP","2021-03-11 00:00:00","49EIQ1R2","2020-10-27 17:43:55","2020-10-27 17:43:55","TESTINP ","TESTINP ","Borrower location Melbourne, VIC,Australia completed.",""
"4ZEIQ1E8","RIREL","2021-03-11 00:00:00","4YEIQ2PQ","2020-10-27 17:59:18","2020-10-27 17:59:18","TESTMGR ","TESTMGR ","Remittance Instruction RTGSAUD1-3519 has been released.",""
"4;EIQ81F","CRTE ","2021-06-09 00:00:00","4;EIQ81L","2020-10-27 18:49:18","2020-10-27 18:49:18","INPALN01","INPALN01","New online customer IEEBRW7642S548114 created.",""
"4REIQ4W5","NTPCE","2021-06-09 00:00:00","4MEIQ58O","2020-10-27 18:58:50","2020-10-27 18:58:50","INPAMT01","INPAMT01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"4;EIQ81F","LOCMP","2021-06-09 00:00:00","46EIQ8E7","2020-10-27 18:59:36","2020-10-27 18:59:36","INPALN01","INPALN01","Borrower location Melbourne, VIC,Australia completed.",""
"4REIQ4W5","LOCMP","2021-06-09 00:00:00","4MEIQ58Z","2020-10-27 19:04:24","2020-10-27 19:04:24","INPAMT01","INPAMT01","Borrower location Melbourne, VIC,Australia completed.",""
"4;EIQ81F","RIREL","2021-06-09 00:00:00","4HEIQ9JX","2020-10-27 19:13:48","2020-10-27 19:13:48","MGRALN01","MGRALN01","Remittance Instruction DDAAUD1-5242 has been released.",""
"4;EIQ81F","RIREL","2021-06-09 00:00:00","4HEIQ9K7","2020-10-27 19:15:07","2020-10-27 19:15:07","MGRALN01","MGRALN01","Remittance Instruction RTGSAUD1-5245 has been released.",""
"5KEIQT33","STCHD","2021-07-08 00:00:00","5KEIQT37","2020-10-28 01:33:17","2020-10-28 01:33:17","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT33","CFCOP","2021-07-08 00:00:00","5KEIQT38","2020-10-28 01:33:17","2020-10-28 01:33:17","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIQT3K","STCHD","2021-07-08 00:00:00","5KEIQT3O","2020-10-28 01:53:09","2020-10-28 01:53:09","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT3K","CFCOP","2021-07-08 00:00:00","5KEIQT3P","2020-10-28 01:53:09","2020-10-28 01:53:09","LOANIQ01","LOANIQ01","Created From Common Party",""
"5KEIQT3Y","STCHD","2021-07-08 00:00:00","5KEIQT42","2020-10-28 01:53:10","2020-10-28 01:53:10","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIQT3Y","CFCOP","2021-07-08 00:00:00","5KEIQT43","2020-10-28 01:53:10","2020-10-28 01:53:10","LOANIQ01","LOANIQ01","Created From Common Party",""
"F9EIR9NM","CRTE ","2021-07-08 00:00:00","F9EIR9NS","2020-10-28 08:20:06","2020-10-28 08:20:06","INPALN01","INPALN01","New online customer IEEBRW7642S519102 created.",""
"F9EIR9NM","LOCMP","2021-07-08 00:00:00","F)EIRA0F","2020-10-28 08:28:18","2020-10-28 08:28:18","INPALN01","INPALN01","Borrower location Melbourne, VIC,Australia completed.",""
"F9EIR9NM","RICHN","2021-07-08 00:00:00","F)EIRA8T","2020-10-28 08:30:40","2020-10-28 08:30:40","INPALN01","INPALN01","Remittance Instruction IMTUSD1-2149 has been changed",""
"F9EIR9NM","RICHN","2021-07-08 00:00:00","F)EIRAGX","2020-10-28 08:31:58","2020-10-28 08:31:58","INPALN01","INPALN01","Remittance Instruction RTGSAUD1-2151 has been changed",""
"F9EIR9NM","RIREL","2021-07-08 00:00:00","F.EIRB67","2020-10-28 08:40:14","2020-10-28 08:40:14","MGRALN01","MGRALN01","Remittance Instruction DDAAUD1-2148 has been released.",""
"F9EIR9NM","RIREL","2021-07-08 00:00:00","F.EIRB6D","2020-10-28 08:40:42","2020-10-28 08:40:42","MGRALN01","MGRALN01","Remittance Instruction IMTUSD1-2149 has been released.",""
"F9EIR9NM","RIREL","2021-07-08 00:00:00","F.EIRB6H","2020-10-28 08:41:11","2020-10-28 08:41:11","MGRALN01","MGRALN01","Remittance Instruction RTGSAUD1-2151 has been released.",""
"RVEGYWPV","NC   ","2021-08-09 00:00:00","5KEIRKG8","2020-10-28 13:36:03","2020-10-28 13:36:03","LOANIQ01","LOANIQ01","The short name of customer LT LTD 1510341 was changed from LT LTD 1711858 to LT LTD 1510341.",""
"RVEGYWPV","NC   ","2021-08-09 00:00:00","5KEIRKG9","2020-10-28 13:36:03","2020-10-28 13:36:03","LOANIQ01","LOANIQ01","The legal name of customer LT LTD 1510341 was changed from LocalTechnology Ltd 1711858 to LocalTechnology Ltd 1510341.",""
"RVEH14S2","NC   ","2021-08-09 00:00:00","5KEIRKGE","2020-10-28 13:36:05","2020-10-28 13:36:05","LOANIQ01","LOANIQ01","The short name of customer LT LTD 2010341 was changed from IW INC 1915210 to LT LTD 2010341.",""
"RVEH14S2","NC   ","2021-08-09 00:00:00","5KEIRKGF","2020-10-28 13:36:05","2020-10-28 13:36:05","LOANIQ01","LOANIQ01","The legal name of customer LT LTD 2010341 was changed from Local Technology Inc 1915210 to LocalTechnology Ltd 2010341.",""
"5KEIRKIJ","STCHD","2021-08-09 00:00:00","5KEIRKIN","2020-10-28 13:37:24","2020-10-28 13:37:24","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"5KEIRKIJ","CFCOP","2021-08-09 00:00:00","5KEIRKIO","2020-10-28 13:37:24","2020-10-28 13:37:24","LOANIQ01","LOANIQ01","Created From Common Party",""
")HEIRQW9","CRTE ","2021-08-09 00:00:00",")HEIRQWF","2020-10-28 15:50:09","2020-10-28 15:50:09","INPRON01","INPRON01","New online customer CUSTSHORT47159 created.",""
"OQEIT5A0","CRTE ","2021-08-12 00:00:00","OQEIT5A6","2020-10-29 08:43:38","2020-10-29 08:43:38","INPALN01","INPALN01","New online customer IEEBRW7642S542122 created.",""
"OQEIT5A0","LOCMP","2021-08-12 00:00:00","O5EIT5MU","2020-10-29 08:55:48","2020-10-29 08:55:48","INPALN01","INPALN01","Borrower location Melbourne, VIC,Australia completed.",""
"OQEIT5A0","RICHN","2021-08-12 00:00:00","O5EIT5V8","2020-10-29 08:58:22","2020-10-29 08:58:22","INPALN01","INPALN01","Remittance Instruction IMTUSD1-4837 has been changed",""
"OQEIT5A0","RICHN","2021-08-12 00:00:00","O5EIT63C","2020-10-29 08:59:55","2020-10-29 08:59:55","INPALN01","INPALN01","Remittance Instruction RTGSAUD1-4838 has been changed",""
"OQEIT5A0","RIREL","2021-08-12 00:00:00","OVEIT6SO","2020-10-29 09:09:23","2020-10-29 09:09:23","MGRALN01","MGRALN01","Remittance Instruction DDAAUD1-4835 has been released.",""
"OQEIT5A0","RIREL","2021-08-12 00:00:00","OVEIT6SU","2020-10-29 09:09:54","2020-10-29 09:09:54","MGRALN01","MGRALN01","Remittance Instruction IMTUSD1-4837 has been released.",""
"OQEIT5A0","RIREL","2021-08-12 00:00:00","OVEIT6SY","2020-10-29 09:10:24","2020-10-29 09:10:24","MGRALN01","MGRALN01","Remittance Instruction RTGSAUD1-4838 has been released.",""
"YAEIT9TU","CRTE ","2021-08-12 00:00:00","YAEIT9U0","2020-10-29 10:23:50","2020-10-29 10:23:50","INPAMT01","INPAMT01","New online customer CUSTSHORT21120 created.",""
"YAEIT9TU","LOCMP","2021-08-12 00:00:00","YPEITA6Q","2020-10-29 10:31:16","2020-10-29 10:31:16","INPAMT01","INPAMT01","Borrower location Melbourne, VIC,Australia completed.",""
"YAEIT9TU","RIREL","2021-08-12 00:00:00","Y9EITBCK","2020-10-29 10:41:22","2020-10-29 10:41:22","MGRAMT01","MGRAMT01","Remittance Instruction DDAAUD2-2418 has been released.",""
"YAEIT9TU","RIREL","2021-08-12 00:00:00","Y9EITBCQ","2020-10-29 10:41:45","2020-10-29 10:41:45","MGRAMT01","MGRAMT01","Remittance Instruction IMTUSD2-2419 has been released.",""
"YAEIT9TU","RIREL","2021-08-12 00:00:00","Y9EITBCU","2020-10-29 10:42:10","2020-10-29 10:42:10","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD2-2421 has been released.",""
"YJEITCGS","RICHN","2021-08-12 00:00:00","Y(EITDA6","2020-10-29 11:21:56","2020-10-29 11:21:56","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD2-1145 has been changed",""
"YJEITCGS","RIREL","2021-08-12 00:00:00","Y;EITDZI","2020-10-29 11:28:56","2020-10-29 11:28:56","MGRAMT01","MGRAMT01","Remittance Instruction DDAAUD2-1142 has been released.",""
"YJEITCGS","RIREL","2021-08-12 00:00:00","Y;EITDZO","2020-10-29 11:29:21","2020-10-29 11:29:21","MGRAMT01","MGRAMT01","Remittance Instruction IMTUSD2-1144 has been released.",""
"YJEITCGS","RIREL","2021-08-12 00:00:00","Y;EITDZS","2020-10-29 11:29:47","2020-10-29 11:29:47","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD2-1145 has been released.",""
"Y)EHYNO1","LOCMP","2021-03-01 00:00:00","YEEHYO0U","2020-10-12 22:45:57","2020-10-12 22:45:57","MIGGY_IN","MIGGY_IN","Borrower location Melbourne, VIC,Australia completed.",""
